user_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,poutcome,y
BA2215863,22,blue-collar,single,,,no,no,telephone,jul,mon,50,nonexistent,no
BA2215864,57,blue-collar,married,junior college,,yes,no,cellular,jul,mon,857,nonexistent,yes
BA2215865,31,services,single,undergraduate,no,yes,no,cellular,jul,mon,68,nonexistent,no
BA2215866,56,blue-collar,married,,,no,no,cellular,jul,mon,298,nonexistent,no
BA2215867,30,blue-collar,single,postgraduate,,yes,yes,cellular,jul,mon,213,nonexistent,no
BA2215868,30,services,single,undergraduate,no,yes,no,cellular,jul,mon,195,nonexistent,no
BA2215869,58,management,married,undergraduate,no,yes,no,cellular,jul,mon,260,nonexistent,no
BA2215870,30,services,married,high school,no,no,no,cellular,jul,mon,474,nonexistent,no
BA2215871,29,admin.,single,high school,no,yes,no,cellular,jul,mon,231,nonexistent,no
BA2215872,31,admin.,single,high school,no,yes,yes,cellular,jul,mon,936,nonexistent,no
BA2215873,39,technician,single,junior college,no,no,no,cellular,jul,mon,690,nonexistent,no
BA2215874,40,admin.,single,postgraduate,no,yes,no,cellular,jul,mon,381,nonexistent,no
BA2215875,40,admin.,single,postgraduate,no,no,no,cellular,jul,mon,1089,nonexistent,no
BA2215876,44,management,single,high school,no,no,no,cellular,jul,mon,312,nonexistent,no
BA2215877,30,management,single,undergraduate,no,no,no,cellular,jul,mon,211,nonexistent,no
BA2215878,32,technician,single,high school,no,no,no,cellular,jul,mon,147,nonexistent,no
BA2215879,42,blue-collar,married,postgraduate,no,no,no,cellular,jul,mon,378,nonexistent,no
BA2215880,32,technician,married,junior college,no,no,no,cellular,jul,mon,60,nonexistent,no
BA2215881,33,admin.,single,undergraduate,no,yes,no,cellular,jul,mon,366,nonexistent,no
BA2215882,26,admin.,single,undergraduate,no,yes,no,cellular,jul,mon,71,nonexistent,no
BA2215883,46,blue-collar,divorced,postgraduate,,no,no,cellular,jul,mon,862,nonexistent,no
BA2215884,41,entrepreneur,divorced,high school,,yes,no,cellular,jul,mon,71,nonexistent,no
BA2215885,31,services,divorced,high school,no,yes,no,cellular,jul,mon,172,nonexistent,no
BA2215886,37,admin.,single,high school,no,yes,no,cellular,jul,mon,291,nonexistent,no
BA2215887,26,services,single,high school,no,no,no,cellular,jul,mon,91,nonexistent,no
BA2215888,29,admin.,single,undergraduate,no,no,yes,telephone,jul,mon,1130,nonexistent,yes
BA2215889,29,admin.,married,postgraduate,no,yes,no,cellular,jul,mon,577,nonexistent,yes
BA2215890,26,services,single,high school,no,yes,no,cellular,jul,mon,509,nonexistent,no
BA2215891,26,services,single,high school,no,yes,no,cellular,jul,mon,256,nonexistent,no
BA2215892,27,admin.,single,high school,,no,no,cellular,jul,mon,510,nonexistent,no
BA2215893,33,services,married,high school,no,no,no,cellular,jul,mon,1342,nonexistent,yes
BA2215894,29,technician,married,high school,no,no,no,cellular,jul,mon,363,nonexistent,no
BA2215895,31,services,divorced,high school,no,yes,no,cellular,jul,mon,522,nonexistent,no
BA2215896,55,admin.,married,high school,no,no,no,cellular,jul,mon,168,nonexistent,no
BA2215897,46,services,married,high school,no,no,yes,cellular,jul,mon,306,nonexistent,no
BA2215898,25,entrepreneur,single,junior college,no,yes,no,cellular,jul,mon,354,nonexistent,no
BA2215899,30,admin.,single,undergraduate,no,no,no,cellular,jul,mon,106,nonexistent,no
BA2239485,50,entrepreneur,married,postgraduate,,no,no,cellular,jul,mon,262,nonexistent,no
BA2215901,37,admin.,single,high school,no,yes,no,cellular,jul,mon,87,nonexistent,no
BA2215902,47,blue-collar,married,postgraduate,no,no,yes,cellular,jul,mon,930,nonexistent,no
BA2215903,30,services,married,high school,no,yes,yes,telephone,jul,mon,342,nonexistent,no
BA2215904,48,admin.,divorced,undergraduate,no,no,yes,cellular,jul,mon,564,nonexistent,no
BA2215905,37,admin.,married,high school,no,no,no,cellular,jul,mon,157,nonexistent,no
BA2215906,46,services,married,high school,no,yes,no,cellular,jul,mon,181,nonexistent,no
BA2215907,58,admin.,divorced,undergraduate,no,yes,no,cellular,jul,mon,418,nonexistent,no
BA2215908,31,blue-collar,married,postgraduate,no,yes,yes,cellular,jul,mon,199,nonexistent,no
BA2215909,42,blue-collar,married,postgraduate,no,yes,no,cellular,jul,mon,251,nonexistent,no
BA2215910,28,technician,single,junior college,no,yes,no,cellular,jul,mon,1002,nonexistent,yes
BA2215911,30,management,married,undergraduate,no,no,yes,cellular,jul,mon,833,nonexistent,no
BA2215912,39,technician,single,junior college,no,no,yes,cellular,jul,mon,452,nonexistent,no
BA2215913,35,services,divorced,high school,,yes,no,cellular,jul,mon,274,nonexistent,no
BA2215914,46,unemployed,married,postgraduate,no,yes,no,cellular,jul,mon,241,nonexistent,no
BA2215915,57,admin.,married,undergraduate,no,yes,no,cellular,jul,mon,564,nonexistent,no
BA2215916,43,admin.,married,high school,no,yes,no,telephone,jul,mon,132,nonexistent,no
BA2215917,43,admin.,married,high school,no,yes,no,cellular,jul,mon,250,nonexistent,no
BA2215918,22,blue-collar,single,,,,,cellular,jul,mon,47,nonexistent,no
BA2215919,48,services,divorced,high school,no,yes,no,cellular,jul,mon,313,nonexistent,no
BA2215920,22,student,single,undergraduate,no,yes,no,telephone,jul,mon,138,nonexistent,no
BA2215921,46,management,married,undergraduate,no,no,no,cellular,jul,mon,338,nonexistent,no
BA2215922,43,blue-collar,married,postgraduate,,yes,no,cellular,jul,mon,227,nonexistent,no
BA2215923,30,blue-collar,single,postgraduate,no,no,yes,cellular,jul,mon,985,nonexistent,yes
BA2215924,35,admin.,married,,,yes,no,cellular,jul,mon,236,nonexistent,no
BA2215925,32,admin.,married,high school,no,yes,no,cellular,jul,mon,67,nonexistent,no
BA2215926,44,blue-collar,married,postgraduate,,yes,no,cellular,jul,mon,162,nonexistent,no
BA2215927,33,blue-collar,married,postgraduate,no,no,no,cellular,jul,mon,121,nonexistent,no
BA2215928,39,admin.,married,undergraduate,no,yes,no,cellular,jul,mon,929,nonexistent,no
BA2215929,33,blue-collar,married,,no,no,no,cellular,jul,mon,91,nonexistent,no
BA2215930,35,blue-collar,single,postgraduate,,no,no,cellular,jul,mon,59,nonexistent,no
BA2215931,29,admin.,married,high school,no,yes,no,cellular,jul,mon,126,nonexistent,no
BA2215932,57,blue-collar,married,postgraduate,,yes,no,cellular,jul,mon,769,nonexistent,no
BA2215933,41,admin.,married,undergraduate,no,no,no,cellular,jul,mon,1360,nonexistent,yes
BA2215934,30,blue-collar,single,postgraduate,no,yes,yes,cellular,jul,mon,90,nonexistent,no
BA2215935,49,admin.,married,undergraduate,,no,no,cellular,jul,mon,91,nonexistent,no
BA2215936,37,technician,divorced,junior college,,yes,no,cellular,jul,mon,1134,nonexistent,yes
BA2215937,30,blue-collar,married,postgraduate,no,no,no,cellular,jul,mon,173,nonexistent,no
BA2215938,49,management,married,undergraduate,no,no,no,cellular,jul,mon,86,nonexistent,no
BA2215939,32,blue-collar,married,postgraduate,no,yes,no,cellular,jul,mon,130,nonexistent,no
BA2215940,25,admin.,single,postgraduate,no,no,no,cellular,jul,mon,83,nonexistent,no
BA2215941,43,blue-collar,married,postgraduate,,yes,no,cellular,jul,mon,75,nonexistent,no
BA2215942,38,housemaid,married,,,yes,no,cellular,jul,mon,208,nonexistent,no
BA2215943,36,blue-collar,single,postgraduate,,no,no,cellular,jul,mon,276,nonexistent,no
BA2215944,26,admin.,single,,no,no,yes,cellular,jul,mon,106,nonexistent,no
BA2215945,29,blue-collar,married,,no,no,no,cellular,jul,mon,251,nonexistent,no
BA2215946,33,admin.,divorced,high school,no,yes,no,cellular,jul,mon,482,nonexistent,no
BA2215947,27,blue-collar,single,postgraduate,,yes,no,telephone,jul,mon,21,nonexistent,no
BA2215948,55,technician,married,junior college,,no,no,cellular,jul,mon,240,nonexistent,no
BA2215949,39,management,married,undergraduate,,yes,no,cellular,jul,mon,908,nonexistent,yes
BA2215950,35,entrepreneur,single,undergraduate,no,yes,no,cellular,jul,mon,88,nonexistent,no
BA2215951,27,admin.,single,undergraduate,no,yes,yes,cellular,jul,mon,150,nonexistent,no
BA2215952,46,housemaid,married,postgraduate,,yes,no,cellular,jul,mon,31,nonexistent,no
BA2215953,36,services,married,high school,no,yes,yes,cellular,jul,mon,185,nonexistent,no
BA2215954,37,blue-collar,single,postgraduate,no,no,no,cellular,jul,mon,167,nonexistent,no
BA2215955,28,technician,married,postgraduate,no,yes,no,telephone,jul,mon,105,nonexistent,no
BA2215956,27,admin.,single,undergraduate,no,no,no,telephone,jul,mon,86,nonexistent,no
BA2215957,23,admin.,single,high school,no,yes,no,cellular,jul,mon,34,nonexistent,no
BA2215958,36,admin.,married,undergraduate,no,yes,no,cellular,jul,mon,105,nonexistent,no
BA2215959,32,services,married,postgraduate,,no,no,cellular,jul,mon,322,nonexistent,no
BA2215960,25,housemaid,single,postgraduate,no,yes,no,cellular,jul,mon,898,nonexistent,no
BA2215961,32,admin.,married,high school,no,no,no,cellular,jul,mon,549,nonexistent,no
BA2215962,32,blue-collar,married,postgraduate,,no,no,cellular,jul,mon,193,nonexistent,no
BA2215963,30,admin.,single,high school,no,no,no,telephone,jul,mon,177,nonexistent,no
BA2215964,27,technician,single,junior college,no,no,no,cellular,jul,mon,357,nonexistent,no
BA2215965,32,blue-collar,married,postgraduate,,yes,yes,cellular,jul,mon,419,nonexistent,no
BA2215966,55,technician,married,junior college,,no,no,cellular,jul,mon,78,nonexistent,no
BA2215967,24,admin.,single,high school,no,yes,no,cellular,jul,mon,595,nonexistent,no
BA2215968,43,admin.,married,high school,no,yes,no,cellular,jul,mon,24,nonexistent,no
BA2215969,36,blue-collar,married,high school,,yes,no,cellular,jul,mon,147,nonexistent,no
BA2215970,30,management,single,undergraduate,no,no,yes,telephone,jul,mon,100,nonexistent,no
BA2215971,33,admin.,married,undergraduate,no,no,no,cellular,jul,mon,145,nonexistent,no
BA2215972,25,admin.,single,high school,no,no,no,telephone,jul,mon,184,nonexistent,no
BA2215973,33,blue-collar,married,postgraduate,,no,yes,cellular,jul,mon,111,nonexistent,no
BA2215974,29,blue-collar,single,postgraduate,no,yes,no,cellular,jul,mon,189,nonexistent,no
BA2215975,29,retired,single,postgraduate,,no,no,cellular,jul,mon,314,nonexistent,no
BA2215976,25,services,single,high school,no,no,no,cellular,jul,mon,322,nonexistent,no
BA2215977,48,blue-collar,married,postgraduate,no,no,no,cellular,jul,mon,54,nonexistent,no
BA2215978,36,blue-collar,single,postgraduate,,yes,no,cellular,jul,mon,445,nonexistent,no
BA2215979,45,blue-collar,married,postgraduate,,yes,no,cellular,jul,mon,98,nonexistent,no
BA2215980,49,admin.,married,undergraduate,,no,no,cellular,jul,mon,97,nonexistent,no
BA2215981,24,admin.,single,high school,no,yes,no,telephone,jul,mon,722,nonexistent,no
BA2215982,45,services,married,high school,no,yes,no,telephone,jul,tue,68,nonexistent,no
BA2215983,51,technician,married,postgraduate,no,yes,no,cellular,jul,tue,166,nonexistent,no
BA2215984,31,blue-collar,single,high school,no,no,no,cellular,jul,tue,78,nonexistent,no
BA2215985,41,admin.,divorced,high school,no,no,no,cellular,jul,tue,126,nonexistent,no
BA2215986,58,retired,married,junior college,,no,no,telephone,jul,tue,44,nonexistent,no
BA2215987,37,management,married,,no,yes,no,cellular,jul,tue,70,nonexistent,no
BA2215988,45,services,married,high school,no,no,no,telephone,jul,tue,80,nonexistent,no
BA2215989,53,retired,divorced,postgraduate,,no,yes,cellular,jul,tue,159,nonexistent,no
BA2215990,28,admin.,single,high school,no,no,no,cellular,jul,tue,72,nonexistent,no
BA2215991,42,admin.,single,undergraduate,no,no,no,cellular,jul,tue,125,nonexistent,no
BA2215992,37,admin.,single,high school,,no,no,cellular,jul,tue,712,nonexistent,yes
BA2215993,38,blue-collar,divorced,postgraduate,no,yes,no,cellular,jul,tue,85,nonexistent,no
BA2215994,44,blue-collar,married,junior college,,no,no,cellular,jul,tue,156,nonexistent,no
BA2215995,44,blue-collar,married,junior college,,no,no,cellular,jul,tue,181,nonexistent,no
BA2215996,30,unemployed,married,high school,no,yes,no,cellular,jul,tue,383,nonexistent,no
BA2215997,48,technician,single,high school,no,no,yes,cellular,jul,tue,93,nonexistent,no
BA2215998,30,services,single,high school,,yes,no,cellular,jul,tue,40,nonexistent,no
BA2215999,54,retired,divorced,undergraduate,no,yes,no,cellular,jul,tue,152,nonexistent,no
BA2216000,57,housemaid,divorced,postgraduate,no,yes,no,cellular,jul,tue,87,nonexistent,no
BA2216001,37,admin.,married,undergraduate,no,yes,no,cellular,jul,tue,46,nonexistent,no
BA2216002,31,admin.,single,high school,no,no,no,cellular,jul,tue,17,nonexistent,no
BA2216003,27,blue-collar,single,postgraduate,no,no,no,telephone,jul,tue,68,nonexistent,no
BA2216004,28,technician,married,junior college,no,no,no,cellular,jul,tue,261,nonexistent,no
BA2216005,38,services,single,high school,,yes,no,cellular,jul,tue,204,nonexistent,no
BA2216006,30,admin.,single,high school,no,yes,no,cellular,jul,tue,102,nonexistent,no
BA2216007,35,admin.,divorced,high school,no,,,cellular,jul,tue,637,nonexistent,no
BA2216008,31,blue-collar,married,junior college,no,yes,no,cellular,jul,tue,95,nonexistent,no
BA2216009,39,blue-collar,married,postgraduate,,yes,no,cellular,jul,tue,238,nonexistent,no
BA2216010,31,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,420,nonexistent,no
BA2216011,59,housemaid,married,postgraduate,,no,no,cellular,jul,tue,121,nonexistent,no
BA2216012,37,admin.,married,undergraduate,no,yes,no,cellular,jul,tue,75,nonexistent,no
BA2216013,33,technician,single,junior college,no,yes,no,cellular,jul,tue,312,nonexistent,no
BA2216014,27,blue-collar,single,high school,no,no,no,cellular,jul,tue,29,nonexistent,no
BA2216015,56,entrepreneur,married,undergraduate,,no,yes,cellular,jul,tue,41,nonexistent,no
BA2216016,30,admin.,single,high school,no,yes,no,cellular,jul,tue,1352,nonexistent,yes
BA2216017,29,technician,married,junior college,no,yes,yes,cellular,jul,tue,82,nonexistent,no
BA2216018,38,self-employed,single,,no,yes,no,cellular,jul,tue,438,nonexistent,no
BA2216019,59,retired,married,postgraduate,no,no,no,cellular,jul,tue,153,nonexistent,no
BA2216020,22,blue-collar,single,postgraduate,,yes,no,cellular,jul,tue,139,nonexistent,no
BA2216021,33,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,376,nonexistent,no
BA2216022,37,admin.,married,high school,no,no,yes,cellular,jul,tue,135,nonexistent,no
BA2216023,41,services,divorced,high school,no,yes,no,cellular,jul,tue,77,nonexistent,no
BA2216024,24,blue-collar,married,junior college,no,no,no,cellular,jul,tue,211,nonexistent,no
BA2216025,40,management,married,undergraduate,no,no,no,cellular,jul,tue,314,nonexistent,no
BA2216026,33,services,married,high school,no,yes,no,cellular,jul,tue,278,nonexistent,no
BA2216027,33,admin.,single,undergraduate,no,no,yes,cellular,jul,tue,263,nonexistent,no
BA2216028,21,services,single,high school,no,yes,no,cellular,jul,tue,344,nonexistent,no
BA2216029,33,blue-collar,married,postgraduate,no,no,no,cellular,jul,tue,1077,nonexistent,yes
BA2216030,46,blue-collar,married,postgraduate,,yes,no,cellular,jul,tue,152,nonexistent,no
BA2216031,31,admin.,single,undergraduate,no,yes,no,cellular,jul,tue,72,nonexistent,no
BA2216032,31,admin.,single,undergraduate,no,yes,no,cellular,jul,tue,137,nonexistent,no
BA2216033,31,admin.,single,undergraduate,no,yes,no,cellular,jul,tue,214,nonexistent,no
BA2216034,58,retired,married,postgraduate,,no,no,cellular,jul,tue,70,nonexistent,no
BA2216035,35,blue-collar,divorced,postgraduate,no,yes,no,cellular,jul,tue,178,nonexistent,no
BA2216036,35,blue-collar,divorced,postgraduate,no,yes,no,cellular,jul,tue,123,nonexistent,no
BA2216037,36,admin.,single,high school,no,no,no,cellular,jul,tue,90,nonexistent,no
BA2216038,36,admin.,single,high school,no,no,no,cellular,jul,tue,80,nonexistent,no
BA2216039,58,retired,married,postgraduate,,no,no,cellular,jul,tue,307,nonexistent,no
BA2216040,36,admin.,single,high school,no,no,no,cellular,jul,tue,259,nonexistent,no
BA2216041,33,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,132,nonexistent,no
BA2216042,46,housemaid,divorced,postgraduate,,yes,no,cellular,jul,tue,161,nonexistent,no
BA2216043,33,services,single,high school,no,yes,no,cellular,jul,tue,714,nonexistent,yes
BA2216044,27,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,66,nonexistent,no
BA2216045,46,housemaid,divorced,postgraduate,,yes,no,cellular,jul,tue,259,nonexistent,no
BA2216046,27,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,185,nonexistent,no
BA2216047,54,technician,married,high school,no,no,no,cellular,jul,tue,422,nonexistent,no
BA2216048,27,admin.,single,undergraduate,,yes,yes,cellular,jul,tue,255,nonexistent,no
BA2216049,46,housemaid,divorced,postgraduate,,no,yes,cellular,jul,tue,518,nonexistent,no
BA2216050,27,services,single,high school,no,yes,no,cellular,jul,tue,168,nonexistent,no
BA2216051,23,blue-collar,single,postgraduate,no,yes,no,cellular,jul,tue,255,nonexistent,no
BA2216052,28,blue-collar,single,high school,no,no,no,cellular,jul,tue,139,nonexistent,no
BA2216053,35,blue-collar,married,,,yes,no,cellular,jul,tue,527,nonexistent,no
BA2216054,35,blue-collar,married,,,no,no,cellular,jul,tue,560,nonexistent,yes
BA2216055,44,technician,married,junior college,,yes,no,cellular,jul,tue,663,nonexistent,no
BA2216056,38,blue-collar,married,postgraduate,,no,no,cellular,jul,tue,690,nonexistent,yes
BA2216057,39,blue-collar,single,high school,,yes,no,cellular,jul,tue,132,nonexistent,no
BA2216058,27,admin.,single,postgraduate,no,yes,yes,cellular,jul,tue,81,nonexistent,no
BA2216059,33,blue-collar,married,postgraduate,no,yes,no,cellular,jul,tue,702,nonexistent,no
BA2216060,30,blue-collar,divorced,postgraduate,no,yes,no,cellular,jul,tue,168,nonexistent,no
BA2216061,44,blue-collar,married,junior college,,no,no,cellular,jul,tue,407,nonexistent,no
BA2216062,30,admin.,single,high school,no,yes,yes,cellular,jul,tue,254,nonexistent,no
BA2216063,30,admin.,single,high school,no,no,no,cellular,jul,tue,176,nonexistent,no
BA2216064,45,services,married,high school,no,no,no,cellular,jul,tue,89,nonexistent,no
BA2216065,40,admin.,married,high school,no,no,no,cellular,jul,tue,305,nonexistent,no
BA2216066,22,admin.,single,high school,no,yes,no,cellular,jul,tue,107,nonexistent,no
BA2216067,32,technician,single,,no,yes,no,cellular,jul,tue,121,nonexistent,no
BA2216068,60,retired,married,postgraduate,no,no,no,cellular,jul,tue,268,nonexistent,no
BA2216069,59,retired,married,postgraduate,no,yes,no,cellular,jul,tue,196,nonexistent,no
